mapname,rate_walk,rate_surf,rate_smash,rate_oldrod,rate_goodrod,rate_superrod,land_lvl0,land_lvl1,land_lvl2,land_lvl3,land_lvl4,land_lvl5,land_lvl6,land_lvl7,land_lvl8,land_lvl9,land_lvl10,land_lvl11,land_species_morn0,land_species_morn1,land_species_morn2,land_species_morn3,land_species_morn4,land_species_morn5,land_species_morn6,land_species_morn7,land_species_morn8,land_species_morn9,land_species_morn10,land_species_morn11,land_species_day0,land_species_day1,land_species_day2,land_species_day3,land_species_day4,land_species_day5,land_species_day6,land_species_day7,land_species_day8,land_species_day9,land_species_day10,land_species_day11,land_species_nite0,land_species_nite1,land_species_nite2,land_species_nite3,land_species_nite4,land_species_nite5,land_species_nite6,land_species_nite7,land_species_nite8,land_species_nite9,land_species_nite10,land_species_nite11,hoenn1,hoenn2,sinnoh1,sinnoh2,lvl_min_surf0,lvl_max_surf0,species_surf0,lvl_min_surf1,lvl_max_surf1,species_surf1,lvl_min_surf2,lvl_max_surf2,species_surf2,lvl_min_surf3,lvl_max_surf3,species_surf3,lvl_min_surf4,lvl_max_surf4,species_surf4,lvl_min_smash0,lvl_max_smash0,species_smash0,lvl_min_smash1,lvl_max_smash1,species_smash1,lvl_min_oldrod0,lvl_max_oldrod0,species_oldrod0,lvl_min_oldrod1,lvl_max_oldrod1,species_oldrod1,lvl_min_oldrod2,lvl_max_oldrod2,species_oldrod2,lvl_min_oldrod3,lvl_max_oldrod3,species_oldrod3,lvl_min_oldrod4,lvl_max_oldrod4,species_oldrod4,lvl_min_goodrod0,lvl_max_goodrod0,species_goodrod0,lvl_min_goodrod1,lvl_max_goodrod1,species_goodrod1,lvl_min_goodrod2,lvl_max_goodrod2,species_goodrod2,lvl_min_goodrod3,lvl_max_goodrod3,species_goodrod3,lvl_min_goodrod4,lvl_max_goodrod4,species_goodrod4,lvl_min_superrod0,lvl_max_superrod0,species_superrod0,lvl_min_superrod1,lvl_max_superrod1,species_superrod1,lvl_min_superrod2,lvl_max_superrod2,species_superrod2,lvl_min_superrod3,lvl_max_superrod3,species_superrod3,lvl_min_superrod4,lvl_max_superrod4,species_superrod4,swarm_species0,swarm_species1,swarm_species2,swarm_species3
D47R0102,20,15,0,100,100,100,20,20,20,20,20,20,20,20,20,20,20,20,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_ZIGZAGOON,SPECIES_ZIGZAGOON,SPECIES_BIDOOF,SPECIES_BIDOOF,10,20,SPECIES_MAGIKARP,10,20,SPECIES_MAGIKARP,10,20,SPECIES_MAGIKARP,10,20,SPECIES_MAGIKARP,10,20,SPECIES_MAGIKARP,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,10,20,SPECIES_GOLDEEN,SPECIES_RATTATA,SPECIES_MAGIKARP,SPECIES_GOLDEEN,SPECIES_GOLDEEN
R12,0,15,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,25,25,SPECIES_TENTACOOL,25,25,SPECIES_QUAGSIRE,25,25,SPECIES_TENTACRUEL,25,25,SPECIES_TENTACRUEL,25,25,SPECIES_TENTACRUEL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_TENTACOOL,20,20,SPECIES_TENTACOOL,20,20,SPECIES_TENTACOOL,40,40,SPECIES_TENTACOOL,40,40,SPECIES_TENTACOOL,40,40,SPECIES_MAGIKARP,40,40,SPECIES_QWILFISH,40,40,SPECIES_MAGIKARP,SPECIES_NONE,SPECIES_TENTACOOL,SPECIES_TENTACOOL,SPECIES_RELICANTH
W19,0,10,30,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,35,35,SPECIES_TENTACOOL,30,30,SPECIES_TENTACOOL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,28,31,SPECIES_KINGLER,24,27,SPECIES_KRABBY,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_KRABBY,10,10,SPECIES_KRABBY,20,20,SPECIES_MAGIKARP,20,20,SPECIES_KRABBY,20,20,SPECIES_KRABBY,20,20,SPECIES_CORSOLA,20,20,SPECIES_KRABBY,40,40,SPECIES_KRABBY,40,40,SPECIES_CORSOLA,40,40,SPECIES_KRABBY,40,40,SPECIES_KINGLER,40,40,SPECIES_KRABBY,SPECIES_NONE,SPECIES_CLAMPERL,SPECIES_STARYU,SPECIES_MAGIKARP
W20,0,10,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,35,35,SPECIES_TENTACOOL,30,30,SPECIES_TENTACOOL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_CHINCHOU,20,20,SPECIES_SHELLDER,20,20,SPECIES_CHINCHOU,40,40,SPECIES_CHINCHOU,40,40,SPECIES_SHELLDER,40,40,SPECIES_TENTACRUEL,40,40,SPECIES_LANTURN,40,40,SPECIES_TENTACRUEL,SPECIES_NONE,SPECIES_TENTACOOL,SPECIES_SHELLDER,SPECIES_MAGIKARP
T01,0,15,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,35,35,SPECIES_TENTACOOL,30,30,SPECIES_TENTACOOL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_CHINCHOU,20,20,SPECIES_SHELLDER,20,20,SPECIES_CHINCHOU,40,40,SPECIES_CHINCHOU,40,40,SPECIES_SHELLDER,40,40,SPECIES_TENTACRUEL,40,40,SPECIES_LANTURN,40,40,SPECIES_TENTACRUEL,SPECIES_NONE,SPECIES_TENTACOOL,SPECIES_SHELLDER,SPECIES_MAGIKARP
T02,0,15,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,10,10,SPECIES_POLIWAG,5,5,SPECIES_POLIWAG,10,10,SPECIES_POLIWHIRL,10,10,SPECIES_POLIWHIRL,10,10,SPECIES_POLIWHIRL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_POLIWAG,10,10,SPECIES_POLIWAG,20,20,SPECIES_MAGIKARP,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,40,40,SPECIES_POLIWAG,40,40,SPECIES_POLIWAG,40,40,SPECIES_MAGIKARP,40,40,SPECIES_POLIWAG,40,40,SPECIES_MAGIKARP,SPECIES_NONE,SPECIES_POLIWAG,SPECIES_POLIWAG,SPECIES_MAGIKARP
T04,0,10,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,10,10,SPECIES_GOLDEEN,5,5,SPECIES_GOLDEEN,10,10,SPECIES_SEAKING,10,10,SPECIES_SEAKING,10,10,SPECIES_SEAKING,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_GOLDEEN,10,10,SPECIES_GOLDEEN,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_MAGIKARP,40,40,SPECIES_SEAKING,40,40,SPECIES_MAGIKARP,SPECIES_NONE,SPECIES_GOLDEEN,SPECIES_GOLDEEN,SPECIES_MAGIKARP
T06,0,15,40,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,35,35,SPECIES_TENTACOOL,30,30,SPECIES_TENTACOOL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,24,37,SPECIES_DIGLETT,32,35,SPECIES_SHUCKLE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_CHINCHOU,20,20,SPECIES_SHELLDER,20,20,SPECIES_CHINCHOU,40,40,SPECIES_CHINCHOU,40,40,SPECIES_SHELLDER,40,40,SPECIES_TENTACRUEL,40,40,SPECIES_LANTURN,40,40,SPECIES_TENTACRUEL,SPECIES_NONE,SPECIES_WINGULL,SPECIES_SHELLDER,SPECIES_MAGIKARP
T07,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,20,20,SPECIES_GRIMER,15,15,SPECIES_GRIMER,15,15,SPECIES_MUK,15,15,SPECIES_MUK,15,15,SPECIES_MUK,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_GRIMER,SPECIES_NONE,SPECIES_NONE
T08,0,15,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,20,20,SPECIES_MAGIKARP,15,15,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,20,20,SPECIES_MAGIKARP,20,20,SPECIES_MAGIKARP,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GYARADOS,20,20,SPECIES_MAGIKARP,40,40,SPECIES_MAGIKARP,40,40,SPECIES_GYARADOS,40,40,SPECIES_MAGIKARP,40,40,SPECIES_MAGIKARP,40,40,SPECIES_MAGIKARP,SPECIES_NONE,SPECIES_MAGIKARP,SPECIES_GYARADOS,SPECIES_MAGIKARP
T09,0,15,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,35,35,SPECIES_TENTACOOL,30,30,SPECIES_TENTACOOL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,35,35,SPECIES_TENTACRUEL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_CHINCHOU,20,20,SPECIES_SHELLDER,20,20,SPECIES_CHINCHOU,40,40,SPECIES_CHINCHOU,40,40,SPECIES_SHELLDER,40,40,SPECIES_TENTACRUEL,40,40,SPECIES_LANTURN,40,40,SPECIES_TENTACRUEL,SPECIES_NONE,SPECIES_TENTACOOL,SPECIES_SHELLDER,SPECIES_MAGIKARP
R48,25,0,0,0,0,0,24,20,20,21,22,24,21,20,20,22,22,24,SPECIES_FARFETCHD,SPECIES_TAUROS,SPECIES_HOPPIP,SPECIES_FEAROW,SPECIES_GLOOM,SPECIES_GLOOM,SPECIES_VULPIX,SPECIES_GIRAFARIG,SPECIES_DIGLETT,SPECIES_VULPIX,SPECIES_HOPPIP,SPECIES_TAUROS,SPECIES_FARFETCHD,SPECIES_TAUROS,SPECIES_HOPPIP,SPECIES_FEAROW,SPECIES_GLOOM,SPECIES_GLOOM,SPECIES_VULPIX,SPECIES_GIRAFARIG,SPECIES_DIGLETT,SPECIES_VULPIX,SPECIES_HOPPIP,SPECIES_TAUROS,SPECIES_VULPIX,SPECIES_TAUROS,SPECIES_HOPPIP,SPECIES_FEAROW,SPECIES_GLOOM,SPECIES_GLOOM,SPECIES_VULPIX,SPECIES_GIRAFARIG,SPECIES_DIGLETT,SPECIES_VULPIX,SPECIES_HOPPIP,SPECIES_TAUROS,SPECIES_PLUSLE,SPECIES_MINUN,SPECIES_SHINX,SPECIES_SHINX,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_TAUROS,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE
R26,25,10,0,25,50,75,28,28,28,28,32,32,30,30,30,30,30,30,SPECIES_DODUO,SPECIES_RATICATE,SPECIES_DODUO,SPECIES_RATICATE,SPECIES_PONYTA,SPECIES_PONYTA,SPECIES_DODUO,SPECIES_DODUO,SPECIES_RATICATE,SPECIES_ARBOK,SPECIES_RATICATE,SPECIES_ARBOK,SPECIES_DODUO,SPECIES_RATICATE,SPECIES_DODUO,SPECIES_RATICATE,SPECIES_PONYTA,SPECIES_PONYTA,SPECIES_DODUO,SPECIES_DODUO,SPECIES_RATICATE,SPECIES_ARBOK,SPECIES_RATICATE,SPECIES_ARBOK,SPECIES_RATICATE,SPECIES_RATICATE,SPECIES_RATICATE,SPECIES_RATICATE,SPECIES_PONYTA,SPECIES_PONYTA,SPECIES_DODUO,SPECIES_DODUO,SPECIES_QUAGSIRE,SPECIES_ARBOK,SPECIES_QUAGSIRE,SPECIES_ARBOK,SPECIES_WHISMUR,SPECIES_LINOONE,SPECIES_BUIZEL,SPECIES_BIDOOF,30,30,SPECIES_TENTACOOL,25,25,SPECIES_TENTACOOL,30,30,SPECIES_TENTACRUEL,30,30,SPECIES_TENTACRUEL,30,30,SPECIES_TENTACRUEL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_CHINCHOU,20,20,SPECIES_SHELLDER,20,20,SPECIES_CHINCHOU,40,40,SPECIES_CHINCHOU,40,40,SPECIES_SHELLDER,40,40,SPECIES_TENTACRUEL,40,40,SPECIES_LANTURN,40,40,SPECIES_TENTACRUEL,SPECIES_DODUO,SPECIES_TENTACOOL,SPECIES_SHELLDER,SPECIES_MAGIKARP
R27,25,10,0,25,50,75,28,28,28,28,30,30,30,30,32,30,32,30,SPECIES_DODUO,SPECIES_ARBOK,SPECIES_DODUO,SPECIES_ARBOK,SPECIES_RATICATE,SPECIES_RATICATE,SPECIES_DODUO,SPECIES_DODUO,SPECIES_PONYTA,SPECIES_DODRIO,SPECIES_PONYTA,SPECIES_DODRIO,SPECIES_DODUO,SPECIES_ARBOK,SPECIES_DODUO,SPECIES_ARBOK,SPECIES_RATICATE,SPECIES_RATICATE,SPECIES_DODUO,SPECIES_DODUO,SPECIES_PONYTA,SPECIES_DODRIO,SPECIES_PONYTA,SPECIES_DODRIO,SPECIES_QUAGSIRE,SPECIES_ARBOK,SPECIES_QUAGSIRE,SPECIES_ARBOK,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_RATICATE,SPECIES_RATICATE,SPECIES_PONYTA,SPECIES_QUAGSIRE,SPECIES_PONYTA,SPECIES_QUAGSIRE,SPECIES_WHISMUR,SPECIES_LINOONE,SPECIES_BUIZEL,SPECIES_BIDOOF,20,20,SPECIES_TENTACOOL,15,15,SPECIES_TENTACOOL,20,20,SPECIES_TENTACRUEL,20,20,SPECIES_TENTACRUEL,20,20,SPECIES_TENTACRUEL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_TENTACOOL,10,10,SPECIES_TENTACOOL,20,20,SPECIES_MAGIKARP,20,20,SPECIES_TENTACOOL,20,20,SPECIES_CHINCHOU,20,20,SPECIES_SHELLDER,20,20,SPECIES_CHINCHOU,40,40,SPECIES_CHINCHOU,40,40,SPECIES_SHELLDER,40,40,SPECIES_TENTACRUEL,40,40,SPECIES_LANTURN,40,40,SPECIES_TENTACRUEL,SPECIES_DODUO,SPECIES_LUVDISC,SPECIES_SHELLDER,SPECIES_MAGIKARP
